contract_address,evt_block_number,evt_tx_hash,evt_index,inp_sender,inp_owner,inp_tickLower,inp_tickUpper,inp_amount,inp_amount0,inp_amount1
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12674258,0x517b706314da1698fcdf569086bfda9e2537584416bef83739c15b4bef483e6d,46,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,199180,199240,172559974306408332,18000000000,2887066987529689169
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12674332,0xc8c3345aef1b5c85638f7c76500271509b0edc97b0e1fe4b00ae604453681b3a,2,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,199150,199160,11496165891945082297,0,121305635944254408706
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12674383,0x186bd542c9f427b8c112f036ea86c7a6dd6ec095e8213b1e24f052b594b1a6bb,368,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,199080,199130,29603769259160325,0,1557971103537664808
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12674564,0x11f096815a7a012c663064a28a618d09a88833760e7ea219645f556efe648fb0,287,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,197130,201660,12212294017096045,65474199561,25999999999788296487
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12674629,0xf02bc99f63ba59ada9f0b9650d9d1cfe50c7fe179aa6136ac10899ba8aaafd57,17,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,199220,199230,26342425049494670290,621876909498,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12674659,0xf587aaf74c71425be2f07223cb62defa89708a25adc6d93733445d7230049970,104,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,198910,199360,1155429683283253,472258945,335248842293979103
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12674715,0xd52e5793b272d41581365e5cf8c58d2bf6db20cf658b492d507020dce115a4c1,99,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,199130,201640,20994071288112534,111851004946,2509357776945055746
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12674764,0x86763895e013b8f32ea14f27a237ca05fa6ba978845fc8ca236ce94ea871e939,275,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,199250,199270,4262064395906851,0,90418626438710650
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12674764,0xee733d048f4a29f73a65031e5ac12e6f4a0d3d60930d9d81d9fbe24d4dba1136,279,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,199040,199250,150204481199108894,0,33267103939041009873
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12674794,0x9cc2b6aab2eb3be49b05504e0a25210af3fdeb1c592e870c6700e652d8853269,104,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,196260,203260,362228757165852,3075841668,1078933854324594545
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12674803,0x08bb97f53a52e562832cfe2d7222e21c1bcc82cd8f3b9204138eb00b92228ec2,42,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,198330,200310,6054836557152907,14335545315,5953563802484670763
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12674878,0x38b4a1e8c45c9bba53dc7d770c2a32201d22549177012edde5bd6c0919f4c941,196,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,193380,203190,547790594641611,4517962952,2999999999774900894
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12674951,0xa5bff98837a458a59f1d0e22cfe6b8efb9cdfde70d086f36181c9823f2bc5e0b,80,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,199230,199380,598330782788943204,109849517786,45569450944777204881
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12674961,0x5846601bb15b23d805615ccf0f84e18b145c5b0045cb9c93cbadbcf216841a58,29,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,199300,199310,19770298929100970397,464862831754,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12675037,0xce325d53380d2d6812db179245bd1e8a1aaa052c61aa965cf8966c87ca0b455c,305,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,198080,199130,9276312696043120,0,9999999999999999977
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12675070,0x5879950ae0f658daf8c3c3a5eb232dda7740e83a966a7bc6cfb88ed1b5ec23af,133,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,198770,199370,158617160950558796,0,99999999999999999660
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12675111,0x63ffbf98114ba925d103e4a46fcbe79844aadf8a96c5811835752f1d0dcf9e06,67,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,199200,199670,89120908494013264,49214043016,22016325503472886029
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12675112,0x7d7c77eafdb56ec17336220eb660415fb3e5201499d148323c7d51407f1e669e,340,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,197670,201150,9150058915948085,35190000000,16513717015629319723
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12675146,0xda50fb120414e01124dcba71234b113a16f60b92fe2abbd1abf70479e33487e6,2,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,199440,199450,13150423783178216599,307051643751,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12675209,0xd07ce029cf75f089aaced19befc87e607429ce4d8e0c1e44342421061dccef2e,144,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,197920,201450,124812735582263969,554389277910,196930829017487653850
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12675257,0x49af2161880bb37cc03106bd54646003530e238278f95dd2de2a5e3258e3342a,130,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,199440,199450,6182731433680,92540,23753471450287
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12675327,0xec4d3a610e4dc1a4470b76fe7dda42a125fb80a156ccf12cc319f5abfa3cdea2,388,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,199370,199620,19132595546430755,5388984391,2634321216713145735
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12675330,0x676d5ce5772407e1b659995c79bdd5216d8b602527e681946c0c4a4e99632305,314,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,196700,201620,742076067085563,3474663378,2082023469065260658
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12675342,0x658f299d43cfab3fc5ff0cb1fe50c07b77cd5dce7482c5777ad43317aa182e42,321,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,198530,200310,3062500933351354,5600896556,3140604760770327968
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12675362,0x5b812874f319c64b3c540de711f0565c3a5a20f3686fb9374b034481711935e6,138,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,199360,199820,27721075920338634,21156591552,3845212513252637967
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12675400,0x6ab8308d463ece93126175cce93da7390d347658a2f962a9c91da55719e32fcd,204,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,199360,199820,49518649016501135,31667781091,9697082266596476309
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12675511,0x28c7bfb791c108aa0cb83220767b123a93f021b7763afb7d4bd56f3e484daba3,298,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,199610,199750,2677130234313388610,0,405999999999999999857
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12675550,0x0ecefac0946454415894d057b5d40b2f25edfcd749d86e1ee36e919667d6f241,2,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,199820,199830,17459809295807097009,399999999999,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12675573,0x27e3f2aef84b8f4b8fb04d1a1c8e77f168a4364bcff0679934e3d6c5216e8973,96,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,182980,216870,38116227899652,999253886,474680859560633996
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12675591,0xf9e249b9cd412cdf9b54fcd4aab6017011a951a6c5b7c77d8bb4717a977bad09,65,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,197310,202600,7381072153994765,41584657245,20102664651102361479
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12675682,0x473d5b0e55ab6ed41e07c20e4d436d930726aa5531819391b224b12f2b937515,75,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,199480,199990,20190690814047852,12203071516,5354361968174992589
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12675729,0xef0e72c7bbe5e0078d4502d9083c46fa67d98de4821f48dc8c11907063bd7912,10,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,199390,200350,75123314386377908,83957093252,37762940921561882794
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12675752,0xe3e1d546b6478c92d4db7b2b53fb5ced53ddaa9c421eb200dd904d137d762228,246,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,198080,201150,1378859955122074,4067057279,2505968809042042167
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12675914,0x9960f52721a858bc4295ab5e4eaada9b7dd537e54dab7196412c978477ac1292,207,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,199130,200290,35994122620576119,47126483661,22458040130498732963
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12675960,0xf0c616f4483f9472133fde08898c2a87c70af65ce1a7bec12f6aaff19210315e,92,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,199420,199790,8098351713561380,2834189234,1898776512583496081
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12675997,0xb93c5ccb4e1810ee14e84d6676bbf191ac197276d58e6c615247f5551eb36f5a,330,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,198700,200060,476793798313219,401287587,499999999864497718
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12676058,0x9da7a7cd5cd32557d5a195d8979cf1e29b409cb2c565b9033256d640d6357bc4,305,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,197690,200000,133260035651925652,0,319999999999999998160
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12676126,0xd94670649a153c032cafb972b5dba1fa9438b7a8bb5bc6de71d2fa780b702fbe,216,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,200060,200110,601898473126480370,0,33267103939041010061
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12676173,0x67f7ffc28914b487c56b7d95e35877081477e3868cd2202401c3b438c49a920e,122,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,199430,201050,18777236450012421,33087545756,16783728217993934503
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12676176,0x05961a63720931d4a2341c6336a9647d5b1e88088f558a6a70262160831d34d3,135,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,197350,200250,106577086810259053,1353775709,319999999847110120805
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12676204,0xe69d8bfc0d37d592d7f2f04721497745a2c299cd1a67e07cbc58e14352e2a697,24,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,200140,200150,10279071356174569090,231753345462,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12676312,0xd1219e95a73c45802c9c6800aee3e60209f5bc105433c05e205f27d632647f8c,36,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,200240,200250,17948748529874885531,0,199999999999999999994
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12676324,0x6c7c9902ea5c8b7008b1b0a5c47c10f925bd5ffaefd08bbb1edf475e4ee0657c,137,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,199820,200820,145832907050764559,168684316388,76676040860141633114
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12676393,0xef539e821b2aabcc5e37a630689c52d56eb1d1965f1891e519b03498eb65cc0c,239,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,200030,200570,72350783364618142,45980121023,20397667894023661801
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12676395,0x93e88ee6edfab4b6396e439095e15479d00e270bc5d565d9f6cbfaa5aba8b8ac,232,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,199040,200930,8881869769309212,12701086425,11930267672048246651
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12676407,0xde56da6e740e0502c6a70322db481f95d75878577f549f8a6f857ad0e7939cff,28,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,200300,200310,17883892154659024093,399999999999,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12676419,0x4bfd507c1bfd1a90cc416d84c29c783bfc00d5927cb39fbffdc863c32a43bf07,296,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,200310,202300,64532808675278,273336147,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12676451,0x0d775fa57728b3fcad2afe0ca5d1853aa49e8cdcd931e74595ebc7c7bcdbba77,193,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,199910,200510,15507434098951949,9038455067,5799999999682835811
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12676509,0x931e2efe7beee408b58b29676e215942763d24885c03895a12b0b62ec6f00f1e,166,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,199820,200820,24249270671511569,31321376725,11120962837363808940
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12676638,0xc082add9b9a7659f1cb696c8d153835ad8370a87b64153315bd37e4912f6a223,228,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,197310,200220,995372527195877,0,2999999999999999987
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12676733,0xa642c24f1f61ea389a45fdf4fb97e0da1cabec08506b3d4ff166012d7786fec1,224,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,193370,200220,14434950680151636,358030982,92999999821998976551
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12676862,0x257bb160ce72d4080b16a98516f84994fe04f0cbc5800b4fb1ea73491447767e,311,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,199820,200820,38194649470958816,50202500000,17085582515859627886
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12676891,0x8de94b4cabb6c196c5cb234a344ab24007239a902f39d8b52aebe6e2a3fbe0d8,35,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,200290,200300,14203624433045873953,317844181632,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12676891,0x15d8c32ee137e7328b0e5a2b04957591e97348f9ea6d73c4de4563d6b010a3dc,299,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,198550,200820,16252892068961620,19944955656,29791129806864132032
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12676895,0x447348abf89968f0035b7df803bb531308a9bd8320c8ae58221c1ccb6299bc21,63,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,196260,203190,41607853943568105,254635070436,167999999999945041628
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12676917,0xba140571065a40707d94ff6815ab2f3d1f27d9d416e0b3f324c6bffa5c17d9cb,230,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,196260,200280,4196424963276132,117977095,16999999933461783950
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12676945,0x307b64a9687b0cb092e5177e28755735cf138e1ad6d4a9b53115717dd09551a0,413,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,196260,200240,4178619283111997,0,16799999999999996473
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12676998,0xc3c6a81d1db2a6ac0d0b01b5eb23b409262e696865e505e21fe5259629f9f2cb,189,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,197310,202330,11253837209107281,49426846856,34510913118013381065
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12677064,0xae52952a3bfb5c987f1e6f0ff15786ba218e29b9b6637d4d85bdbabe58bdfcb3,133,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,198490,200930,7112162535156379,8242091788,14568245053837112201
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12677081,0x5448442687dc17d81647b3266647c5332215dda178cef95ba514fab2c2efa17d,308,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,198490,200930,289640697453208170,308537835800,606999999998060941521
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12677085,0xa5fd60e52f5107478b72d523f9087ff8be52dbf9ecc335e99d66637fc822fa03,132,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,198910,200440,26331219082369260,0,43640259650348851403
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12677112,0xb3edec2ebeac9733845dedab6cd442ca000239afa0919254556166692f6c6986,127,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,197310,200470,24287200980927343,0,79999999999999997317
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12677117,0xb21b813bd49356b58d7a7e462d27633c077caa3d10941c4362ec26315a9a2a85,328,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,197690,200490,108572740662308031,0,319999999999999998289
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12677143,0xebb1988425c09de8747a2091e23bdefbb76655577c1875dd314ad0551712ee5d,7,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,193300,200460,13719048764871189,0,92999999999999994766
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12677178,0x5cf5d901f5c9026260717b670211aa7a63ce5083f0e02c47005d789be605a474,287,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,196950,202540,4594902858260,20000000,16734928935888367
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12677181,0x3c7b2c2e4532aac22ec407238846ccf9d89de20cd06632fa87d7ab311c78d018,156,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,200270,202770,984873603965738,4712688466,238155890583319566
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12677201,0xc0e7c7fecb92248c524d85156c456728439811e24722fcc955ec94f74239cf45,66,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,62340,246550,441866343551,17615537,9965060762913009
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12677208,0xaad3dd3443e62c2165429688f34e29b86567af86c9a5bea0fbd382b5f8ffbddc,293,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,199360,201360,225418833592089,404436975,289999999853765695
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12677209,0x77f988a6958ec0054e5a9fbc78ef345356372284f21969037154eb387e5a5d2d,89,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,196590,200570,243553468423249223,25610646446,982378808948800377272
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12677277,0xbbd96c7bd6d5805574b191d914a6b21513682d3b820f4e952ee6d555ebb17824,342,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,197680,200820,56703982457593832,14884436630,181180550628272553672
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12677323,0x25d4a26e453cb751a6dd5882c7a931d807b2bc95c0e54908f03969d0c75b7a44,88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,199360,201360,29186489579883683,36039515331,45999999999891223794
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12677392,0x5bd5ea7f5424b38d34d187297907e0b4034e30f810315603eb4362575665d2f0,186,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,198910,200570,24189563844372644,0,43640648703768431609
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12677427,0xd08ad98860e04ea38dba9195abf98129fc266e970ae1117d85b56c89877a4436,146,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,200230,200830,28469134999458210,14988432657,11508468161497473488
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12677508,0x3d3642632fac3866cc288171af54a8b2706b456fc3da0a6a568fdd4c2c6adfa6,257,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,200370,200470,62826196135932431228,0,7062149761393799287124
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12677551,0x34c9a76c7344c4cf5636d4c2b66fc8ffd81e791fb16a6e3aa3b3b768cc87177a,506,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,199560,201660,17037449165586261,41798682355,18029188370836533411
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12677578,0xe194b3b7b7cefbb49da44259e2e41499c27b19fc77c13a9018176eb52c798746,97,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,196260,200970,223136370871540,204166929,975147281775564133
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12677604,0x5eabb3924ee3b990e4212d9bc7455a24e88aa0ebe50878838c70a44278ba98ed,181,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,108460,292670,446606638860,19570138,9989080336721579
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12677605,0xaf1dddd4c49484459ceac912245fd9442bf0f6f6559995c6d09e4d3deb19ed2d,2,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,200520,200530,11184179048653411651,247414449509,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12677616,0xa06cceddb5df1aa849f0f9e7604eeccda5ddd0f8f07e0740594bf4c49f6b01b5,174,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,108390,292600,44739669244,1972510,994569840663000
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12677632,0x088c4c5eb7a36c881d886d22bcc4280645a6d83f79833bfe6dab6a9ba0fa06a5,22,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,108340,292530,2266789968,99611,50557138610903
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12677645,0xbc59e62f8a63cc828366d80d3d17b999127f09c7c683a64162ca2e3164717a86,132,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,108340,292550,448815390364,19745882,9998342578085724
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12677659,0x783ad60bab00e600dddcd5130650355201f6308f27acf9c2fe6280a5b1f82df4,178,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,108360,292560,2273693713,99868,50734723382343
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12677681,0xf28deec82da21b26bd92fad3e9f649c87bc55cdd12a4d5eaf00ddaedfcab20b3,341,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,200440,201360,600726517615686,1200000000,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12677760,0xf9d61e8428475d12610282d8b1c9585f8b7ac95bd837128e07165ad1706785d2,288,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,199100,202070,4904534446632545,15395625619,7999999999995547374
