contract_address,evt_block_number,evt_tx_hash,evt_index,inp_sender,inp_recipient,inp_amount0,inp_amount1,inp_paid0,inp_paid1
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,13663144,0x9dd3b99bc8c3beb917420f84fe091a62cab9d07a888e2b4ee0d60f44aa41c583,353,0x8002ECA15Ff4cbf09940CcF272a20934C61E81DC,0x8002ECA15Ff4cbf09940CcF272a20934C61E81DC,1408816023097,0,704408012,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,13663925,0x231704141bce56a0025cbcb7d88f130f0fbb6df5fdde7be6e2b71b8b91ea610c,115,0x94F956cFc61d7CD4437C1601DCb422fB977d9bF9,0x94F956cFc61d7CD4437C1601DCb422fB977d9bF9,812079951976,0,406039976,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,13665876,0x1bbe8b525b71329b323ef0958433a2418ae2b60a205d0a7b68094add69ebea54,233,0xae8F76FbbEE78a95A839a4882398f4d556Fb1705,0xae8F76FbbEE78a95A839a4882398f4d556Fb1705,400000000000,0,200000000,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,13667957,0x303d5d9b247f8d6e26a700102d309c0bcb616c3156e2fce9cd1f95823b538193,194,0x844CCdf157fd75d248FD0e739E76945C386b56eD,0x844CCdf157fd75d248FD0e739E76945C386b56eD,1476000000000,0,738000000,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,13668132,0x48ff4d552490c2f84e0b414984f1d07a1469cec3d7e8847f5793aa34ff250fe2,246,0x47d6dE48C0E094e360E0d05faeDFbcb2E1436a7C,0x47d6dE48C0E094e360E0d05faeDFbcb2E1436a7C,121166480000,0,60583240,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,13668162,0x6c4a141e954999b3597ff479778cd9bed2129ca3656a3f85d0699ca0384bd53f,394,0x844CCdf157fd75d248FD0e739E76945C386b56eD,0x844CCdf157fd75d248FD0e739E76945C386b56eD,1476742823703,0,738371412,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,13668228,0xfb7c4a86341335afee6af01e0754c5b4a9cb72cc20c5022afc556c26911d3edf,69,0xd751709A6895ae475DEc58D0bdabB1c6a24e84C5,0xd751709A6895ae475DEc58D0bdabB1c6a24e84C5,183288000000,0,91644000,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,13668500,0x2b5206da2e2256523863552de06b5b9db96945260584f49992189ce2c7f16ac3,92,0x79Fb80fAF736ea1b90C2d55b781f95ebFB46B3fe,0x79Fb80fAF736ea1b90C2d55b781f95ebFB46B3fe,0,77271770848636830000,0,38635885424318420
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,13670418,0xb38a11f58792fb3b60f20b0c61ce24c26df0163c8f4ac81d3117eadf5b02efe5,87,0xA149e8dc555A3a6073B53c351b2a55Cbe6921610,0xA149e8dc555A3a6073B53c351b2a55Cbe6921610,2222662799999,0,1111331400,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,13670751,0xa284784c85c60a5bdd59c870326493116fb6f12bd284d1865540dfa656c58801,338,0x2C58eEA5C33F58342c95bB57491a870302Db99F9,0x2C58eEA5C33F58342c95bB57491a870302Db99F9,584940519887,0,292470260,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,13671732,0xceea498f441d5b84b42cb9933309bc18697aae1161198ab0f84ddda4d86d955b,452,0xcC6831069d1c8259eaAbAF8F6Ddf4382E4a07Cf7,0xcC6831069d1c8259eaAbAF8F6Ddf4382E4a07Cf7,0,181549527286292900000,0,90774763643146450
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,13672053,0x22de07dad642f9e8acd29a7d34f15489432520be389dd5c0f8f2847ca6e02bfc,278,0x2C58eEA5C33F58342c95bB57491a870302Db99F9,0x2C58eEA5C33F58342c95bB57491a870302Db99F9,415777200220,0,207888601,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,13672326,0xd180a2b70da5f4aa4cd382160408ccce3508ccc77c456aeae6f5abc8cd99f534,233,0x2C58eEA5C33F58342c95bB57491a870302Db99F9,0x2C58eEA5C33F58342c95bB57491a870302Db99F9,374983382551,0,187491692,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,13672894,0x7df2aa302928a8595ec1126cf1d9854e79ce2f63f879230b3f36408bc2fefe08,153,0xEE217B1Cd1bCe555D6df0FeC6572Bd278689851d,0xEE217B1Cd1bCe555D6df0FeC6572Bd278689851d,100877153627,0,50438577,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,13673838,0xc9f7d9d3026e71217ac8f8f2ee780ca7d016868bfdc811f3c3dd6ca9caf35e3a,349,0x47d6dE48C0E094e360E0d05faeDFbcb2E1436a7C,0x47d6dE48C0E094e360E0d05faeDFbcb2E1436a7C,113602848853,0,56801425,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,13673845,0x5b39e7873c54840d4ce16d87e5383dcb3d92b1bef03a7ff4361aa219ff0eb1a1,130,0x47d6dE48C0E094e360E0d05faeDFbcb2E1436a7C,0x47d6dE48C0E094e360E0d05faeDFbcb2E1436a7C,154199441373,0,77099721,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,13675453,0xe8ccda84c4dc47dcb07520c08d8942b786253589baacd98014396ee9c4f41ac8,297,0x2ABE2C85f7266E900CD844Ff743b3EbD5EE58893,0x2ABE2C85f7266E900CD844Ff743b3EbD5EE58893,40000000000,0,20000000,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,13676156,0x4b77675b0b29c8fe07f2bd5ade71ba53a4c6364a0c7ea24dd2320a49f095ac54,76,0x0d15E3362F19491A7Da5830aC90Ed40B63aE0B26,0x0d15E3362F19491A7Da5830aC90Ed40B63aE0B26,902891733188,0,451445867,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,13678927,0x0d3a4848f6bedbb608d22b9473eae2cd7ea580d72ac38e0be289ba6c771a7113,302,0xf3D58beba8202410579E654b1fB06DE0fAd56895,0xf3D58beba8202410579E654b1fB06DE0fAd56895,0,280740958575202730000,0,140370479287601360
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,13680243,0x127393d4b4c9aefa06e2cc740b834e1c87cf1062bd7695cb21b1da1d78f4bce0,505,0x6205Cda13D26da4122065CFcA4E033731D5fa26D,0x6205Cda13D26da4122065CFcA4E033731D5fa26D,2439380335923,0,1219690168,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,13681524,0x755a3cfc22c6fbd2bc7f1a6c8b243a42af6296481a629c2af0aac78fc513ec21,166,0xae8F76FbbEE78a95A839a4882398f4d556Fb1705,0xae8F76FbbEE78a95A839a4882398f4d556Fb1705,400255875673,0,200127938,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,13682867,0x7cd7470600ca47db8b703b4315b783ba7ed2d534fb4c9eab124f877e6cf3060f,191,0x2C58eEA5C33F58342c95bB57491a870302Db99F9,0x2C58eEA5C33F58342c95bB57491a870302Db99F9,39595786492,0,19797894,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,13684301,0xc26135c9ac2323db41be0a71641f304f421e7f4fe7f621c3bb863fb79bf93e88,139,0x12f107c321A2c814E97AA18592783605509b1e6d,0x12f107c321A2c814E97AA18592783605509b1e6d,1243136164760,0,621568083,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,13685368,0x9353826d768aa623547d3956b412cf1404aaa3fe7a8eaece5dcfaeba5e4315b7,365,0xC4C71287f430b9a1D3D756e3294e7100969FaFb5,0xC4C71287f430b9a1D3D756e3294e7100969FaFb5,431054390636,0,215527196,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,13686142,0xd6614b4601aa52e253aedda5093808383ebaa221f2693473a88add51951969c4,90,0x005C5ac01b54F18b207b7dCC7b25C649421DCa80,0x005C5ac01b54F18b207b7dCC7b25C649421DCa80,401620279073,0,200810140,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,13687453,0xe42db5e44ba3079162f9276061dee89352a6273749a637e2fefd21808c4f88c6,372,0xe6F17630570560925cdb93141b5F08834A3899CD,0xe6F17630570560925cdb93141b5F08834A3899CD,15284762893850,0,7642381447,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,13689908,0x38aafa566634eb168e1a4f3586ab759a0bfc1e13999feff32456dc2d3b852749,420,0x1202C181F1F1658a33Ebbaa74a9728209D7BE12E,0x1202C181F1F1658a33Ebbaa74a9728209D7BE12E,57304842283,0,28652422,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,13690376,0xfea9921de45cf358bd85375c8f11e202aa48f75059561decf816daaaa29742df,558,0xb5293D10796A4deD409D0472a5fFB80c9735970f,0xb5293D10796A4deD409D0472a5fFB80c9735970f,2408342631908,0,1204171316,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,13691072,0x8f2892a157215c6799ac25b4af162314478089264473b888104054b05de1f4af,436,0x8E169A6F42e8426f124223BeC51C3Ac0D5c7F4fa,0x8E169A6F42e8426f124223BeC51C3Ac0D5c7F4fa,0,41425617802020545000,0,20712808901010270
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,13695705,0x71f0783232a45e70cd231f2c7d42d2b87ab352db1743896cccd8e6aed89863e9,106,0x2997495948689C4656C414196e93c70DC2DCC760,0x2997495948689C4656C414196e93c70DC2DCC760,0,523029359802721500,0,261514679901361
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,13698742,0xb51ef2b3c86f4131e3d81ab5ec3f1c7690e1fe89d67fd1010bb588e457aabb30,620,0x6d5919e064F338B95fFB82FA6218A418701a96c4,0x6d5919e064F338B95fFB82FA6218A418701a96c4,315555813815,0,157777907,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,13704704,0x8c1ce825bc7bbd4cd3c8f25b0528f87b10088e761af425c0ad1ffacce135614f,117,0xf51a49B431b3f54aEbF1A8F5B93470cdA10c41a6,0xf51a49B431b3f54aEbF1A8F5B93470cdA10c41a6,0,988047117422561000000,0,494023558711280450
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,13704737,0xdc8293731ab32fc578b12a8ee6a3e9fb6aaf3209c5c0245b4f5d3826e41321f1,516,0x94997e6DFEC35C7730F7153e48EC00173F7B8340,0x94997e6DFEC35C7730F7153e48EC00173F7B8340,415194375658,0,207597188,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,13704817,0xc061a28aab7a16b8b4e5627cd223429b64d924cd510d32121172b0f8f8a7adba,83,0x3Fb2516DCBA72BEA50E9f154Ae0F49Bc155eDC9c,0x3Fb2516DCBA72BEA50E9f154Ae0F49Bc155eDC9c,0,1.2694899383766855e+21,0,634744969188342800
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,13707438,0xb3b70c1da2f2a17e9d3f6a5f1a08aae6a42eeab9c224bdb89cad0a35bf5e6f85,69,0x4FD27a7350fc640C07d30B8aF65F6E4c933ed76E,0x4FD27a7350fc640C07d30B8aF65F6E4c933ed76E,3956475082446,0,1978237542,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,13713927,0xa2faf6d7b3a95bebc0c42dd8d2ca44d554996500859e0fc9d228858605305552,400,0x2380708eF2db44A1b03c6d652269258EFD2cAB35,0x2380708eF2db44A1b03c6d652269258EFD2cAB35,950000000,0,475000,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,13715063,0x4014ea04431dbfc3b172ca6a34684e01e579c784ea89590a022029caaede21d7,436,0xB3a15B69Cf84EbeCBe94D334Da976822a271e6D3,0xB3a15B69Cf84EbeCBe94D334Da976822a271e6D3,87306952417,0,43653477,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,13715063,0x6fbb19712086b3fb311f258d32ed1ee6828782cbc798a6e00d37bf29f19e6344,591,0x1951012e5a40dd019865de2F271eA69a74d745b7,0x1951012e5a40dd019865de2F271eA69a74d745b7,79486371821,0,39743186,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,13715063,0xc7880931114e0a3ed999a6b2ce9523d92d81d468e43776496af9435fb736c509,340,0x55f4Bc524495dA0639D15D3FC2BE87eCFD8c3cF7,0x55f4Bc524495dA0639D15D3FC2BE87eCFD8c3cF7,595993372670,0,297996687,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,13715525,0x1f5bc06d4f8f556e54b6a3242bd52f85afd5a2797e832ff698096389e7aca649,535,0x57E5A1a58D0F6a76Fadc71a1fA1249ee734cFfE1,0x57E5A1a58D0F6a76Fadc71a1fA1249ee734cFfE1,194959039999,0,97479520,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,13717717,0xd9ceeb8c8f13a7e4cfb863ce9ba3ba0498d3a136ffb1f5b5df4cad24ff760bba,122,0x24C56a00cbD855221cc9FB5c51702ec78071B43E,0x24C56a00cbD855221cc9FB5c51702ec78071B43E,128399999999,0,64200000,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,13720944,0xbc36df93e781df15d5d5ce259a6a32935357e5b4a1466a4541cec22f6538c3e6,225,0xEd4154430033459305A4686EdA3846c378AF37a8,0xEd4154430033459305A4686EdA3846c378AF37a8,3735771488065,0,1867885745,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,13720959,0x9616ae034804ac61f3f0ac744dd7605c36abc579a632bf2220024bdce780e9d1,140,0x7fbeF7d422F75111464bD2A169072798A12664A5,0x7fbeF7d422F75111464bD2A169072798A12664A5,3712140000000,0,1856070000,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,13721473,0x22c8a50f3480c01343de81360a2dd51968a3f838fe81f4df62e9f7bd70bb9462,302,0x4085D27321468568Fac13f82bd71D4e28455AD95,0x4085D27321468568Fac13f82bd71D4e28455AD95,58445400000,0,29222700,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,13725753,0xa7179ece8b8b4e5a3cdab1b49fcc5db951fccf802a7cddda9ff70a64ee9d48ac,426,0xfb0D845ff21487b719b85ABA903E97473f662110,0xfb0D845ff21487b719b85ABA903E97473f662110,5616010150,0,2808006,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,13728266,0xd2e67c4024d809084ffd4ce95097caa3bc8723d89cb9f72e0ab9049940d6276f,317,0x628AA07E8a99Cb9f1AF280365fE74AC482d0c1bC,0x628AA07E8a99Cb9f1AF280365fE74AC482d0c1bC,0,55240609893265670000,0,27620304946632836
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,13729149,0x9955f078adcb695e08f9bb03b132cdf87939428d787f5c0d3e3a72a59bda32f7,254,0x5831714eb2A00E95C1B2a4d7b25E7e54Ca570B59,0x5831714eb2A00E95C1B2a4d7b25E7e54Ca570B59,264924194686,0,132462098,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,13730576,0x54dc60c0cc85e2265e301907bd0f29a9e482ec953476eecde8590c8b4a792bb6,276,0xd11cF58C1bFB4CACDC776A085eE483f54fC5F852,0xd11cF58C1bFB4CACDC776A085eE483f54fC5F852,387346475883,0,193673238,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,13730942,0x69337004852e0eb18b92a6ddf8b3d351665a55e9d79e1f01f50b35780129421d,519,0x1078C72E6E28b9252374D18322e14B79BC317232,0x1078C72E6E28b9252374D18322e14B79BC317232,1204827036093,0,602413519,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,13732804,0x40ccfc6e7ca5835cbe50c9f0427463cf21844bd0a5e6b8dc6b98212b256b8fc3,241,0x5144B0B50fB91f97d94ba783959FccbeF81A0BbC,0x5144B0B50fB91f97d94ba783959FccbeF81A0BbC,826248935035,0,413124468,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,13732808,0xbb0113ae199d6cd67b4238a7a09395473d7472c47b90fd366dd8a5169d8f14e6,78,0xFDFA328ac471CFAc06c00480188eDc2E6c4cb423,0xFDFA328ac471CFAc06c00480188eDc2E6c4cb423,590535453500,0,295267727,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,13733143,0x01d45f0f1851096391a6485810e412cb662be685ff866e5df491537858a98bbf,155,0xD0Cdc70e9Ad1Ab1022d632b586d7F18B7DCe3883,0xD0Cdc70e9Ad1Ab1022d632b586d7F18B7DCe3883,0,339519800506552940000,0,169759900253276480
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,13734132,0x28ec78f06f2b98b7bbdbe6084ac55d72f2ce4e57d513b7bc32013c142659895b,508,0x54FA0017e77630297c1cf1454EECD0C2d990F452,0x54FA0017e77630297c1cf1454EECD0C2d990F452,0,3747615495423604000,0,1873807747711803
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,13735627,0xe807e1b0de98277d6498fbf0b0632ccb060991900bb32bdc8c1e9006d0c90fd1,202,0x51Ad7762f2f931eC49B24754310a77D2c2EF4093,0x51Ad7762f2f931eC49B24754310a77D2c2EF4093,181613035318,0,90806518,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,13745060,0x1e8d69e54ca104ffcc1df29dd000607e7a401415c93270f7710e7e147a5b3b58,74,0x55b775a3752439d3ba45d8Fcae25073260124234,0x55b775a3752439d3ba45d8Fcae25073260124234,0,760702653616988500000,0,380351326808494300
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,13745163,0x9ac2124aaae51ee78e70ac2137fa80124dea59745e7e820afc690d3a024ad394,170,0xc8f7e2334C48c2F72C2416bf7A5995382aE2F0E1,0xc8f7e2334C48c2F72C2416bf7A5995382aE2F0E1,0,621456904747134900000,0,310728452373567500
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,13745382,0x0fc5b32f5b0270349a68c13810d4a5e63dc121350354b02738159f9bdec2c50f,286,0xf9e5EAF77F95c8f121937582427F0B7392C33f85,0xf9e5EAF77F95c8f121937582427F0B7392C33f85,0,8785520955489944000,0,4392760477744972
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,13745565,0xa55db853e12fb2912fd520f885c8f35f4fb1996d174e23f89eb7895de3c71dd5,284,0x63b48E4D90D909864B129f7Cc5501921A34408E1,0x63b48E4D90D909864B129f7Cc5501921A34408E1,0,1.164e+21,0,582000000000000000
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,13748168,0xcaccce4c65c3ac61010cbb11d715c7b2c6a97294e92dec0a0c72941c7b21d9c5,170,0x368183ADfb22E082A4420C6b04A5f6cC7087BE55,0x368183ADfb22E082A4420C6b04A5f6cC7087BE55,33151192632,0,16575597,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,13748229,0xa4bd66d8429429b7a9544dc48fec539f655b840a18813d8077b9ed0e7df38115,278,0x4356115ddcCE743671E1458674fCFF401c1C1459,0x4356115ddcCE743671E1458674fCFF401c1C1459,154000605306,0,77000303,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,13750865,0x7a195013c34692ed9aa377dff80bf33ed506ed027f29b580613b1df9f14a1efb,11,0x83884ec924d43B6C6D1C52D7B6a57ce4121a4A53,0x83884ec924d43B6C6D1C52D7B6a57ce4121a4A53,28136781946,0,14068391,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,13756180,0x3dbeb91f89f1162deff986891c4f9f09aefbcb43b0f7f77d7d95502fc397f433,231,0xfbfeB8697F585E23D275D7DE40a95551cA1c74e1,0xfbfeB8697F585E23D275D7DE40a95551cA1c74e1,70756357590,0,35378179,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,13757877,0x257ce5492118543ea0a99708ec0dbb578250d2549f14aa016bef4a0998cabdc8,203,0x18FdEaC90e6754AB26620dF32728138682B90851,0x18FdEaC90e6754AB26620dF32728138682B90851,356674622520,0,178337312,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,13758349,0xaea34f6f881ae99d22f50179071e87b43907401da3c2362b7236dfa90e7e57ab,202,0xE7867C4333ca1989D09120E67430DA6EeFcd2b78,0xE7867C4333ca1989D09120E67430DA6EeFcd2b78,0,227930290641850170000,0,113965145320925090
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,13758754,0x2bb3ff9efdcd188a18908248125fd1b2c5fe25877965a38d2eb3b25d28dc15c9,258,0x7fbeF7d422F75111464bD2A169072798A12664A5,0x7fbeF7d422F75111464bD2A169072798A12664A5,3716394034655,0,1858197018,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,13759503,0x79d48507193098c6329fd60f7a911e44b2a2d2555b6313ccc485d814031fb6f8,325,0xCe615fcE45CcB33bD1ac84Cd09B812BE984B6326,0xCe615fcE45CcB33bD1ac84Cd09B812BE984B6326,0,60398359575299430000,0,30199179787649716
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,13760451,0x910f9cb126336d6ae36a5057ace7b3555534a6429cc3f6a8e958107ef7df4770,304,0x57E5A1a58D0F6a76Fadc71a1fA1249ee734cFfE1,0x57E5A1a58D0F6a76Fadc71a1fA1249ee734cFfE1,195205630378,0,97602816,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,13765783,0x2b0e7213a1167c653262d4b883561ee7e9cb98d97853de67b5776f30b7261e59,529,0x37fd8194180Cccf23Ab51e608F0e353266a8c8C8,0x37fd8194180Cccf23Ab51e608F0e353266a8c8C8,4520888372565,0,2260444187,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,13765822,0x233eab91d96694aec34626fd9b00140b3a97685b53dbe4824584be29f60f0b4b,408,0x5544228300365252f138996Da8bf2ae18A6Ea0a1,0x5544228300365252f138996Da8bf2ae18A6Ea0a1,15069344248279,0,7534672125,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,13766687,0xa1b0a86962ca6ff2f0f1b0f3eeefa062f032a64f3c8ad59dfd5e247bc972d285,193,0x29e05546dE4cC3dbe4CC3d7901d40d813d2bb981,0x29e05546dE4cC3dbe4CC3d7901d40d813d2bb981,85745756803,0,42872879,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,13767374,0x9c3c6b6830d15f63845a97eddf672a225c4bd3ef0bd693d8ca1bd792867f2ad0,202,0x24af0531D82388f1284EdD606b0d8b27FB39F6C3,0x24af0531D82388f1284EdD606b0d8b27FB39F6C3,52620313688,0,26310157,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,13774804,0x750f6e6c19a1deae3160082ccd21b98b211e879ff0e2fafbcc0f58d56085b793,467,0x1b45836F65312A744F4D0b880C5418cd0c8976D6,0x1b45836F65312A744F4D0b880C5418cd0c8976D6,7833884197285,0,3916942099,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,13776334,0x856560b607bf2fdb40540a23ee2f6aafdab8479f1ea6e32400ee2e92ab14e04c,91,0xB5Dbab2A2102CEF4696acEffc45E31f1251B473b,0xB5Dbab2A2102CEF4696acEffc45E31f1251B473b,0,82800000000000000000,0,41400000000000000
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,13776740,0x2ce82e275fabe2390768309a846c0ab841fb6d95ef9125baab44c593a667ad11,42,0xB5Dbab2A2102CEF4696acEffc45E31f1251B473b,0xB5Dbab2A2102CEF4696acEffc45E31f1251B473b,0,82841438931440630000,0,41420719465720310
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,13776765,0xd56ca0c81dc2a51b79ab99a2a21374e16f54663fe937d1fc4b36d0b9ac28d33a,590,0xfb0D845ff21487b719b85ABA903E97473f662110,0xfb0D845ff21487b719b85ABA903E97473f662110,31554835487,0,15777418,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,13779434,0x503d161f9b6855b47e406e11f0668079ae7a941356581e160610959b9d9d1931,378,0x24C56a00cbD855221cc9FB5c51702ec78071B43E,0x24C56a00cbD855221cc9FB5c51702ec78071B43E,128598880727,0,64299441,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,13792469,0x95ecf10ecf895a6aa22920d8433289d222f374adb27d24e8e182d924d7a5eb9a,471,0x2bc7e91F3ba5E593923d15cA4A279Eb6fFb01679,0x2bc7e91F3ba5E593923d15cA4A279Eb6fFb01679,0,1.9817493352524e+21,0,990874667626200000
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,13796432,0x9d5ffbf37c1f3b6768dd43837d3320aa0f2d8879ab30d12b49b5fe82698fa4b0,73,0x9b9d6eeD752CfadB9D436c8BA32dE76A4b6f0ac7,0x9b9d6eeD752CfadB9D436c8BA32dE76A4b6f0ac7,2807393981,0,1403697,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,13806082,0x7f37d93a57d39ddabfca780352e3521461698157048d8c8d81f621eac86e9151,18,0x2997495948689C4656C414196e93c70DC2DCC760,0x2997495948689C4656C414196e93c70DC2DCC760,0,223062198464193,0,111531099233
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,13806085,0xa0cc0a13a0f648db15a8e8dd77b253c497d304e3683a47637b7f1a8cd4945b57,26,0x2997495948689C4656C414196e93c70DC2DCC760,0x2997495948689C4656C414196e93c70DC2DCC760,0,38505934602387,0,19252967302
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,13806086,0x324ec132d718e4b4c3c65681729bf6997f6688fe272be3da0cde858f84f87e49,49,0x2997495948689C4656C414196e93c70DC2DCC760,0x2997495948689C4656C414196e93c70DC2DCC760,0,30799769174943,0,15399884588
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,13806087,0x9d4ae7ff3336464240f7a0869c2e99e43b97d4c9d8721afd138ee97f644d43af,19,0x2997495948689C4656C414196e93c70DC2DCC760,0x2997495948689C4656C414196e93c70DC2DCC760,0,18582600345967,0,9291300173
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,13806094,0x373a76d55057e8eeed226c5108c00e618c085f41a67784d9279164592973d2d5,18,0x2997495948689C4656C414196e93c70DC2DCC760,0x2997495948689C4656C414196e93c70DC2DCC760,0,10968202350732,0,5484101176
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,13806111,0x34d855e54f15a661c9cae9de75fd455e50dced36f3868ed0ee4f69b8a8779279,20,0x2997495948689C4656C414196e93c70DC2DCC760,0x2997495948689C4656C414196e93c70DC2DCC760,0,7577648815055,0,3788824408
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,13810165,0x1f0b263e57613b839752f7be8d06778c1f20dea586182389506a9f467d960e68,105,0xf6d2d3D509B912887082F2517bE7C4e2c46BDa68,0xf6d2d3D509B912887082F2517bE7C4e2c46BDa68,403107262442,0,201553632,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,13811106,0xf881a3f6b7ef845547cca9da1c4617dbed9fe35ed0c5e08c1d2b99310d72e673,55,0x83884ec924d43B6C6D1C52D7B6a57ce4121a4A53,0x83884ec924d43B6C6D1C52D7B6a57ce4121a4A53,3314553668,0,1657277,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,13812208,0x55ff525398990621e724bcde35b529cd9883ec2573faa0611e67dbe0d02cc718,233,0x9138C2807f2EDe7ca7591377170e3fa3Ce5694A2,0x9138C2807f2EDe7ca7591377170e3fa3Ce5694A2,0,10008783192714350000,0,5004391596357176
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,13821881,0x0e93985c9e98fb59739fa19b5745bb8efbe00480dba0e97eb0662ea8488170c4,193,0x6ca766eB8Ebe01b96BFF0B40873caC81feCd7413,0x6ca766eB8Ebe01b96BFF0B40873caC81feCd7413,0,232766121120399980000,0,116383060560199980
