contract_address,evt_block_number,evt_tx_hash,evt_index,inp_sender,inp_recipient,inp_amount0,inp_amount1,inp_sqrtpricex96,inp_liquidity,inp_tick
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12380347,0x37732405c7ca10ec5f9798a682cb9cc9333270642d9397e78565b4b7d09fd8fd,297,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE592427A0AEce92De3Edee1F18E0157C05861564,2230000000,-639449268893058000,1.3410685747505554e+33,28483155624780430,194742
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12380379,0x7a2b4fa32585004a05ebe0501a417872184791c15ef29cdd91590625ccdfc743,149,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE592427A0AEce92De3Edee1F18E0157C05861564,579255354,-165823569939012770,1.3406073233035284e+33,28483155624780430,194735
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12380381,0x53df1388e96ea2a19d0bb7ce481c190be00f57fddaef449488db1be0c53e6c44,179,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE592427A0AEce92De3Edee1F18E0157C05861564,291675388,-83454811756664690,1.340375187107822e+33,28483155624780430,194732
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12380381,0xd1209cb3f8b1f2c171136d5f7e455a67a98dfb45f399386ae6614dfbbd0e96fd,236,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE592427A0AEce92De3Edee1F18E0157C05861564,1173073764,-335350812495394900,1.3394422352410996e+33,28444689065263520,194718
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12380399,0xc1edec2affd3fa3af331e75938d2210c59144a74a5052f8c8a471daf2c32087f,287,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE592427A0AEce92De3Edee1F18E0157C05861564,-34969140,10000000000000000,1.33947007472574e+33,28444689065263520,194718
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12380401,0xd931ed2f8ed19240da33a4780f6664cb384bc4dc04203e16cbf25adc2cf4f62d,257,0xE592427A0AEce92De3Edee1F18E0157C05861564,0x6e4985a5d8F671EDcE0CaaeF585eE80f7c073219,-6309836310,1811222618736676000,1.344505724764158e+33,28483155624780430,194793
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12380416,0xe3e13c694b6958907a1dc67ee02b7464a9795b5c4815f00f7bb0a7cededc7984,59,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE592427A0AEce92De3Edee1F18E0157C05861564,8099720529,-2320219700954674000,1.338049821778817e+33,28444689065263520,194697
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12380433,0x3e43c1b42f3b17d42aa311c82928af98d6ee05e2c79e86ab5efae4299788765a,51,0xE592427A0AEce92De3Edee1F18E0157C05861564,0x0000000000007F150Bd6f54c40A34d7C3d5e9f56,-4756288491,1361126080421532400,1.3418360365457996e+33,28483155624780430,194754
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12380435,0xf80e2d9f7b8d80dceb25253c686dde619f0999547510267a27d9524ee79e94ba,176,0xE592427A0AEce92De3Edee1F18E0157C05861564,0x7858E59e0C01EA06Df3aF3D20aC7B0003275D4Bf,-310312512,89071007452125220,1.34208367075742e+33,28483155624780430,194757
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12380438,0x10bd143480f3a709989938b308d986698bf33826957d71b4dcebfaaba3918f58,242,0xE592427A0AEce92De3Edee1F18E0157C05861564,0x842bA7984d5a584A1fA789e3c93df3ef7b07F685,-1600000000,459780609048318140,1.3433619476277154e+33,28483155624780430,194776
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12380438,0x3a155b551baa855874c02f246f7a5ff7f84bb4ef9f12f19d8a8c9f995f0f71ae,271,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE592427A0AEce92De3Edee1F18E0157C05861564,600406812,-172464696512382600,1.342882223358984e+33,28483155624780430,194769
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12380442,0x67daf6a58214856510ab2af18f52821f70813417e31529a0c33cd10b34f64674,62,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE592427A0AEce92De3Edee1F18E0157C05861564,-104366326,30000000000000000,1.3429656290210632e+33,28483155624780430,194770
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12380447,0x436ac285bc388e44f9ebb158d277f5bcec957984b6e70d1b9afc8c787c3ec26f,87,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE592427A0AEce92De3Edee1F18E0157C05861564,1242078093,-356436022263943700,1.341974173879299e+33,28483155624780430,194756
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12380450,0x60fc44f55b3282ed3a8fbd41bd89e713934f2ce46e6dd94d4ecea8fd75f90a59,191,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE592427A0AEce92De3Edee1F18E0157C05861564,2837457238,-812286896760484400,1.3397147332782455e+33,28483155624780430,194722
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12380458,0x8f1fb45bbb7534a3dfab26c9683dc93833ccf3c78d5117edb11ac071df86aadc,275,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xB02e0d82C998B1C57e68D32605Fb7c67ca3bbf77,-1500000000,429497730540876400,1.3409088180308217e+33,28483155624780430,194740
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12380458,0xdf5bbbb23a00865aee1a78c175e69498c44abb9b876911226eaed8b7efef67ac,357,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xD0fC8bA7E267f2bc56044A7715A489d851dC6D78,-41823537,11986381018230606,1.3409421424323137e+33,28483155624780430,194740
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12380462,0x36df4d9898f66d3d439964ba84794de988845b9496c99e340d8deb4397a84d6c,87,0xE592427A0AEce92De3Edee1F18E0157C05861564,0x66dA505374DeBe131e8612E9FeA7a13c13797705,-2056094023,590000000000000000,1.3425824537865382e+33,28483155624780430,194765
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12380469,0x9f67bc6bfbabf0d7e465b33bc451ceb3cf9b27b6e7b2e15db6ea17407dc7dea0,217,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE592427A0AEce92De3Edee1F18E0157C05861564,800004681,-229504677276901100,1.3419440682751642e+33,28483155624780430,194755
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12380471,0xa5514654782fc2ce3b8d03596fca2dec282b058f8a4528e90d220629046f3476,193,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE592427A0AEce92De3Edee1F18E0157C05861564,-609471996,175000000000000000,1.3424306013039596e+33,28483155624780430,194762
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12380471,0xd71153b05f946d4b0d6abd4ad9f8b438cd1cf4e170c1b5d5e5a1b0dc9087da79,232,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE592427A0AEce92De3Edee1F18E0157C05861564,750000000,-215117112115256450,1.341832235949264e+33,28483155624780430,194754
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12380478,0xfef1e08079b16c57c52a0603f36aa0b08e4f4705aab006b225b6e4f223d7a5cf,35,0xE592427A0AEce92De3Edee1F18E0157C05861564,0x619C6032a4726B6C81D419001232e0C9f84E2937,-1211234247,347852808346691300,1.3427993324088063e+33,28483155624780430,194768
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12380479,0x1bc2a97311029298257bf734e7b06835594eb3cc778b0fc9f6235ddcb085dd63,138,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE592427A0AEce92De3Edee1F18E0157C05861564,472844004,-135719307519887140,1.342421818361762e+33,28483155624780430,194762
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12380483,0x1ae24f698dc3ae8f81c5208274415ecb429ecd2d2584906a8498c8ddaff5c1e8,197,0xE592427A0AEce92De3Edee1F18E0157C05861564,0x7A16F580644fc9566611A398A0eD185B52D5Fd18,455508240,-130671316618468100,1.342058345702855e+33,28483155624780430,194757
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12380488,0x3f86bc9be04e8d5dfc4af950145a6ec2a77d0f9513898f454e885634ddc41c52,136,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE592427A0AEce92De3Edee1F18E0157C05861564,100538000,-28831730758641560,1.3419781479508852e+33,28483155624780430,194756
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12380492,0x94a1e461ab2de7fcff3897b7b183816a6b27d36c01fdae90d6ddae0707f7e8a6,110,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE592427A0AEce92De3Edee1F18E0157C05861564,-1635785173,470000000000000000,1.343284836656793e+33,28483155624780430,194775
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12380507,0xeef24186d0dc1555e472cb4465106ec4c12e3f2564b78bd87004f992c0fdc000,212,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE592427A0AEce92De3Edee1F18E0157C05861564,999999495,-287145046061424300,1.3424861198757517e+33,28483155624780430,194763
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12380515,0x058bb84903484fdd4e7192a99927321ecb9876ec84ab51c19f21212e9f50c6fb,211,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE592427A0AEce92De3Edee1F18E0157C05861564,3491865730,-1000000000000000000,1.339704540350015e+33,28483155624780430,194722
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12380525,0x2453213ee61b176ebe2e93590235ac229b865a64d0dc32d08521d2ecb7255e70,130,0xE592427A0AEce92De3Edee1F18E0157C05861564,0x7858E59e0C01EA06Df3aF3D20aC7B0003275D4Bf,-300300073,85922907045420880,1.3399434222483447e+33,28483155624780430,194725
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12380526,0x43b53f22878ea32fe5b4309cf5c43cc536f76b392d1cf6975a358dd393167905,172,0xE592427A0AEce92De3Edee1F18E0157C05861564,0x89a5cfFA95a912e659bFa46c003D2b3755D3909F,-720000000,206133776450587400,1.3405165130517364e+33,28483155624780430,194734
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12380532,0x5433e5a9bebea8efc322aa4532f17e27b599b9509ccda4a4470d53d45622ab95,108,0xE592427A0AEce92De3Edee1F18E0157C05861564,0x7858E59e0C01EA06Df3aF3D20aC7B0003275D4Bf,-1000999129,286876111925234270,1.3413140827867308e+33,28483155624780430,194746
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12380537,0x2727e03b65d1d24733e3356bab08ac96d31fa0afe2cfaeed1447005937580b53,65,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE592427A0AEce92De3Edee1F18E0157C05861564,803738341,-230139924096287550,1.34067393028581e+33,28483155624780430,194736
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12380538,0x41d6cbcb7e01dc72f08a6477b4cb90162aea4ac640b3fc50d3a2b9b13b1f9879,152,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE592427A0AEce92De3Edee1F18E0157C05861564,3999992472,-1142084519651286500,1.3374943538387515e+33,28444689065263520,194689
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12380538,0xd7a3b8402da66f4951100c91a0678b48567b0d2b7cff87b22d9cf9374f947be4,227,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE592427A0AEce92De3Edee1F18E0157C05861564,347975045,-99098255403645380,1.337218331391609e+33,28444689065263520,194685
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12380540,0x8a31ef6bc550b29ec4dc55e92b4e5bc3476a646d682ac5945e4def40605906f3,18,0xE592427A0AEce92De3Edee1F18E0157C05861564,0x22F9dCF4647084d6C31b2765F6910cd85C178C18,-899642369,256545542530787550,1.337932540960691e+33,28444689065263520,194695
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12380544,0x44e0df8c4d55fdf52718ca44a39915fb1513d71de62bfaaa89ca75ed5eb7a128,240,0xE592427A0AEce92De3Edee1F18E0157C05861564,0x72F16089f44F2c38e0d1CDd5b651966EB598C0fC,-875765195,250000000000000000,1.338628528076698e+33,28444689065263520,194706
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12380553,0xa7a0c073834f5f40ee7770957bb68c0bacb7d635a26d9e23e718ade4890468a6,436,0xE592427A0AEce92De3Edee1F18E0157C05861564,0x7858E59e0C01EA06Df3aF3D20aC7B0003275D4Bf,-100099847,28591531792360930,1.3387081254277154e+33,28444689065263520,194707
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12380556,0x31993858587c6abb3a488df82e99f845ce1fbbd528a920c12ae43c475439eb6f,77,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE592427A0AEce92De3Edee1F18E0157C05861564,-350009523,100000000000000000,1.3389865202741183e+33,28444689065263520,194711
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12380577,0x0e8099e5365453e6ae1d3e9936193516655532bd244682f7ffdcee598b460bee,294,0xE592427A0AEce92De3Edee1F18E0157C05861564,0x5606a6B077DdBFa220f4DE79691dfa9F18035Dd5,-1239500231,354467914776409700,1.3399727703347783e+33,28483155624780430,194726
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12380591,0x7c8163a1dfa45e560f0934714b57dc19a82c1e46f012f3cc92fced0060c1e362,24,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE592427A0AEce92De3Edee1F18E0157C05861564,97000000,-27730794382734390,1.3398956349248908e+33,28483155624780430,194725
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12380600,0x5b5d95994e51b0ab8819818c02b35a3e63cf1b5f9c1b065bb8dcb18d2831d32f,231,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE592427A0AEce92De3Edee1F18E0157C05861564,2049774861,-585252557418481900,1.3382659729364133e+33,28444689065263520,194700
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12380614,0xd835bda3ba03939fcdb90215f43bcb01a95567c18bf8005c7730ee5d87b0e63f,64,0xE592427A0AEce92De3Edee1F18E0157C05861564,0x2BB92D7bDBF845Ad5A63E2f7f9cDF5998A5b178a,-313794579,89592009316355900,1.3385153924731388e+33,28444689065263520,194704
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12380617,0x09d9831031eed27be19adb7463ecde28a8152d06fabd626d6a9ad2881a65c0b7,310,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE592427A0AEce92De3Edee1F18E0157C05861564,972157718,-277176581043084030,1.3377433611404128e+33,28444689065263520,194692
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12380623,0x20a9b8ba00e370421c9964a0908e390dadbf9d858e5139a750bf15fd23095202,238,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE592427A0AEce92De3Edee1F18E0157C05861564,-192801025,55000000000000000,1.3378964783059345e+33,28444689065263520,194695
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12380633,0x89a25c657f23e5f8fd4bc39da0cff068a81eee495b9c0613f82fae8cba194c70,366,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE592427A0AEce92De3Edee1F18E0157C05861564,115000000,-32774559121657536,1.3378051899782447e+33,28444689065263520,194693
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12380673,0x1b94eed6737166e81417e0b1225d449af5757815f7f50963a01ab973fe8974a6,157,0xE592427A0AEce92De3Edee1F18E0157C05861564,0x99F983a6495D928A394941cCC78ece2115176419,-4823213830,1379828304478261800,1.3416437308336312e+33,28483155624780430,194751
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12380696,0x82de0df3e2d54d65f770ee68c74c50c3ace71ae387e7141490d99ce1a8e9b6ff,231,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE592427A0AEce92De3Edee1F18E0157C05861564,396793740,-113700000000000000,1.341327465241555e+33,28483155624780430,194746
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12380700,0x2f4a49f5405b7742f21cf4acc3e3c97b961bc06bd5c2af37c2e73678ec7b249b,105,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE592427A0AEce92De3Edee1F18E0157C05861564,584692905,-167444258098856700,1.3408617057215247e+33,28483155624780430,194739
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12380733,0x26f38b4427ab918aac1fefd5b0a0daeb3c043e9f0d5c564a5c2d1ac781ecdb17,30,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE592427A0AEce92De3Edee1F18E0157C05861564,450000000,-128791758245511630,1.3405034612037055e+33,28483155624780430,194734
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12380744,0xff594172ab6ad148e1bfa0299d3cf67ca5c02d29006fccfede31c972e0079caa,128,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE592427A0AEce92De3Edee1F18E0157C05861564,1192209979,-340882699297811000,1.339555268866661e+33,28483155624780430,194720
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12380746,0x9b7d4627b759f5a2a20f023db5c202e64244ced1ad14f40c299e8fc2380c5718,290,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE592427A0AEce92De3Edee1F18E0157C05861564,200000000,-57137771874169990,1.339396126427477e+33,28444689065263520,194717
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12380746,0xb364612fdbd90caba7c5a5dff62c5c6b1ea9195230a0bbb1f04f41104b2f0f4b,306,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE592427A0AEce92De3Edee1F18E0157C05861564,517174896,-147688180597149150,1.3389847644629662e+33,28444689065263520,194711
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12380749,0xdcb2ebb7e72a3fdd7e86a34b3a4d5a83fcb36b04077d1448bd5b51615829f469,206,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE592427A0AEce92De3Edee1F18E0157C05861564,5000000000,-1423171654782537500,1.3350207459113097e+33,28444689065263520,194652
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12380757,0x5ea27761843eb58e9305bbb7ef3a879dc2ce1bb4f650412b96bfa100f2114558,318,0xE592427A0AEce92De3Edee1F18E0157C05861564,0x9a80A6F84c45BE2C023670141FdD0b9C715011b6,-650000000,184720322658785280,1.3355349977698506e+33,28444689065263520,194659
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12380759,0x90df404684ae3bf7d00bfa162b6b69b4f4620d95a618a7cb027b00e76e51c38c,290,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE592427A0AEce92De3Edee1F18E0157C05861564,-4210441791,1200000000000000000,1.3388757359266846e+33,28444689065263520,194709
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12380770,0xc5cc57a97e3271b17febaea89cd67feef87c7507090c978e625feffc002c2ba9,187,0xE592427A0AEce92De3Edee1F18E0157C05861564,0x60E15de5B3304D4381517745941975cE0327C649,-2271896351,650000000000000000,1.3406837705762883e+33,28483155624780430,194736
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12380774,0x53a2767c6878d369e7edaea3fbcb0358d59e7a867adfa25ff0c05c5071c7f338,208,0xE592427A0AEce92De3Edee1F18E0157C05861564,0x9bD904D75d5513677Bc75A54e2073C1A003Ac05B,-772029076,221280750402911740,1.3412989728260463e+33,28483155624780430,194746
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12380778,0xe3a43f6ca7f9942388f004a0a70f8fd713524e506ebc7f3b765d2fc8ad78dfdf,196,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE592427A0AEce92De3Edee1F18E0157C05861564,6446246373,-1839588843295137300,1.336177454157533e+33,28444689065263520,194669
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12380782,0x0ecf308839f9e7a03a25ecb1d537c93d60a88d7dfe9eb35f612b696f0a56a16d,36,0xE592427A0AEce92De3Edee1F18E0157C05861564,0x86A41524CB61edd8B115A72Ad9735F8068996688,-1229037533,350000000000000000,1.337151836119943e+33,28444689065263520,194684
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12380783,0xb68a0eb1afde0ae75cab141ea3382f92f373c5bfa99ba9c27906e956c6ca1b07,124,0xE592427A0AEce92De3Edee1F18E0157C05861564,0x7858E59e0C01EA06Df3aF3D20aC7B0003275D4Bf,-750756606,214048478953335330,1.3377477360541527e+33,28444689065263520,194693
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12380792,0x2a9a783af48817c059e86b219c72fc10bfabc7f02f5831ded48734b242b325c2,31,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xC829065688c333aa424Dc1A19EC1b1420F4cc80E,-2000000000,571152890788138900,1.3393377962671877e+33,28444689065263520,194716
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12380801,0x1c0f04e0b4b730b94045c73c8c9557aaac3e0796d8afabec44805ed2549120fc,30,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE592427A0AEce92De3Edee1F18E0157C05861564,371672767,-106137474459348880,1.339042167193654e+33,28444689065263520,194712
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12380806,0xa8ff89536ed32845a4c598cfe1db1f42d87234e893786d3ec8a7807659abbf8e,167,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE592427A0AEce92De3Edee1F18E0157C05861564,1121571635,-320000000000000000,1.3381508580305834e+33,28444689065263520,194699
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12380836,0x4a030942a6a5492879a2a2afd654391f9cf0bc1b3d325fc5e13e11eb1de4be0e,50,0xE592427A0AEce92De3Edee1F18E0157C05861564,0x4378C5e830a3F8d328cb3947115A3b56AB4b336d,-2435029322,695986322144052700,1.3400877222840916e+33,28483155624780430,194728
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12380837,0x231f17736b69f023a30eac4fe8b389c235cdc6213466eae5c3f8acdcff84b6ef,191,0xE592427A0AEce92De3Edee1F18E0157C05861564,0x65276d60Ab36879a6BD88F040D350cd60630FD03,-1740871672,498816086262965570,1.3414745251484426e+33,28483155624780430,194748
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12380847,0x47d6f064d4b837a5ca1e176138559d13e04da4297503a054f42f5393f6b5d414,37,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE592427A0AEce92De3Edee1F18E0157C05861564,4517187904,-1290899009395075800,1.3378815322488086e+33,28444689065263520,194695
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12380859,0xf03148cd3172769148e77599aaea4f0833a14c94d45d30fe9d0e60852d2d400c,45,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xDa73403464b30330217C48c5B225c60Fc5253094,-1020716473,291381328905560100,1.3386927228518617e+33,28444689065263520,194707
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12380870,0x6cde1dc00fbb9b12fbaecae65dbdfb487da1ca32b02793c32270d1c4a24a8395,205,0xE592427A0AEce92De3Edee1F18E0157C05861564,0x7d400462dB97672Cf764Af23c11a29cEceaB6B8c,-5061061844,1450000000000000000,1.3427251556497738e+33,28483155624780430,194767
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12380873,0xe292751f43d0d76d8f240093a964103a26c79edfeef9941af8b3a66fa9a7fcbe,41,0xE592427A0AEce92De3Edee1F18E0157C05861564,0x11b815efB8f581194ae79006d24E0d814B7697F6,749431406,-215048417968223840,1.3421269813733113e+33,28483155624780430,194758
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12380883,0x74970d59e6949b29577a4f4cf9e5b793a6b539da6dfe3436a2493793000ef1e2,95,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE592427A0AEce92De3Edee1F18E0157C05861564,4106366000,-1174923576978580000,1.3388579019512416e+33,28444689065263520,194709
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12380886,0xa27e6852a26b69df347262f0b4c53840ce0584e210d55f1288f351717aae5963,265,0xE592427A0AEce92De3Edee1F18E0157C05861564,0x534ED3e3aF79f19fc4179B3bd3005895d36A82E5,2000000000,-570173647672913000,1.337269773836516e+33,28444689065263520,194685
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12380898,0xac14847f0ce6503b2b4fd9b0d115f1e5b2dbaab5c55176bb928742d01caeff0f,192,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE592427A0AEce92De3Edee1F18E0157C05861564,-5071813134,1450000000000000000,1.3413041283299629e+33,28483155624780430,194746
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12380902,0xe0c9fcd59f9c3a305d1ac2ead3758caa584f26a0ae0485be4413e43654a571de,127,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE592427A0AEce92De3Edee1F18E0157C05861564,-34872127,10000000000000000,1.3413319302173224e+33,28483155624780430,194746
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12380908,0xce441eeb35653f0b51bc83264eb43fe93455702a4910b4a5d1605e31cc3dd3d9,177,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xF88D367DcFEDA5C91A1B8C012dd92603b8D58467,-1149969777,330000000000000000,1.342249392500194e+33,28483155624780430,194760
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12380913,0x426e23af42ba73280a0e0359e44728bad1cac9bc9574a76945a70c90be3ee582,430,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE592427A0AEce92De3Edee1F18E0157C05861564,400018781,-114727406874882860,1.3419302690941898e+33,28483155624780430,194755
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12380914,0x8fadf4e9d719a0063958b5f4bb35a23666471afb7df9a6eb9c2d0adb28b22124,163,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE592427A0AEce92De3Edee1F18E0157C05861564,4000186284,-1144280074557892600,1.3387462762603283e+33,28444689065263520,194707
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12380933,0x0577ea33d03ceb23286ef5fedc8ce174c259151a16b9c943f5907d013ddeff3a,185,0xE592427A0AEce92De3Edee1F18E0157C05861564,0x285567ecBA10db16d6015191a446b1d2cC621a67,-500000000,142874131665663580,1.3391440304797283e+33,28444689065263520,194713
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12380934,0x09d4198664037b0f2b8131fffdc221a04e13cf76fa5fcafc9863ce1a1a396def,61,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE592427A0AEce92De3Edee1F18E0157C05861564,-4535862227,1300000000000000000,1.342758825475376e+33,28483155624780430,194767
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12380935,0xefa708bb25f4100c7311492a9bdb432cd413634a6333e2ce42b281ec3dda12d9,311,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE592427A0AEce92De3Edee1F18E0157C05861564,-347901277,100000000000000000,1.3430368443489736e+33,28483155624780430,194771
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12380938,0x2679015d9e5ba8c9f9304dcbf0617441730dcb9e5784bb88cd7ffbbaefd53738,74,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xFE69FB531698B534a2Bc895940C5d37876b04Db3,-1000000000,287668581522963360,1.3438366172990173e+33,28483155624780430,194783
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12380944,0x55717f2b090035bd1c542e58f685e4e24904c0588b5796e7f92ff775934a7076,246,0xE592427A0AEce92De3Edee1F18E0157C05861564,0x5Fb0058280611B57E7fd96dc4bA3616bD0d29806,1500070988,-430963809683345100,1.3426378571896684e+33,28483155624780430,194766
